IIZXIIZX, 0.03957845891262028
IIIXIIZX, -0.03957845891262028
IIZXIIIX, -0.03957845891262028
IIIXIIIX, 0.03957845891262028
XXXXIIZX, 0.010078192096627605
YXXYIIZX, 0.010078192096627605
XXXXIIIX, -0.010078192096627605
YXXYIIIX, -0.010078192096627605
XXXZIIZX, 0.02342877204316067
YXYIIIZX, 0.02342877204316067
XXXZIIIX, -0.02342877204316067
YXYIIIIX, -0.02342877204316067
IIIIIIZX, 0.09380339065233007
IIIIIIIX, -0.09380339065233007
ZIIIIIZX, -0.018596999870599443
ZIIIIIIX, 0.018596999870599443
ZZIIIIZX, 0.01925660580692489
ZZIIIIIX, -0.01925660580692489
IZZIIIZX, 0.01925660580692489
IZZIIIIX, -0.01925660580692489
IIZZIIZX, 0.013885338451938907
IIZZIIIX, -0.013885338451938907
IIIZIIZX, 0.0029113936283165294
IIIZIIIX, -0.0029113936283165294
IIIIZIZX, -0.003802173611712391
IIIIZIIX, 0.003802173611712391
IIIIZZZX, 0.008047135505613942
IIIIZZIX, -0.008047135505613942
IIIIIZIX, 0.008047135505613942
IIIIIZZX, -0.008047135505613942
IZXXIZXX, 0.044782670813591045
IIYYIZXX, 0.044782670813591045
IZXXIIYY, 0.044782670813591045
IIYYIIYY, 0.044782670813591045
IZXZIZXX, 0.01120947030131095
IIXIIZXX, -0.01120947030131095
IZXZIIYY, 0.01120947030131095
IIXIIIYY, -0.01120947030131095
XXZIIZXX, -0.011076100158606994
YYIIIZXX, -0.011076100158606994
XXZIIIYY, -0.011076100158606994
YYIIIIYY, -0.011076100158606994
ZXXXZXXX, 0.044782670813591045
IYXYZXXX, 0.044782670813591045
ZXXXIYXY, 0.044782670813591045
IYXYIYXY, 0.044782670813591045
ZXXZZXXX, 0.01120947030131095
IYYIZXXX, 0.01120947030131095
ZXXZIYXY, 0.01120947030131095
IYYIIYXY, 0.01120947030131095
XZIIZXXX, -0.011076100158606994
XIIIZXXX, 0.011076100158606994
XZIIIYXY, -0.011076100158606994
XIIIIYXY, 0.011076100158606994
IIZXXXXX, 0.010078192096627605
IIIXXXXX, -0.010078192096627605
IIZXYXXY, 0.010078192096627605
IIIXYXXY, -0.010078192096627605
XXXXXXXX, 0.02467287271790256
YXXYXXXX, 0.02467287271790256
XXXXYXXY, 0.02467287271790256
YXXYYXXY, 0.02467287271790256
XXXZXXXX, -0.014794826258887053
YXYIXXXX, -0.014794826258887053
XXXZYXXY, -0.014794826258887053
YXYIYXXY, -0.014794826258887053
IIIIXXXX, -0.1726362091543287
IIIIYXXY, -0.1726362091543287
ZIIIXXXX, -0.017079085569997186
ZIIIYXXY, -0.017079085569997186
ZZIIXXXX, -0.033389300019676826
ZZIIYXXY, -0.033389300019676826
IZZIXXXX, -0.033389300019676826
IZZIYXXY, -0.033389300019676826
IIZZXXXX, -0.01062158813473486
IIZZYXXY, -0.01062158813473486
IIIZXXXX, -0.03363834607903683
IIIZYXXY, -0.03363834607903683
IIIIYYXX, 0.022313199861069825
IIIIXYXY, -0.022313199861069825
IIIIXYYX, 0.022313199861069825
IIIIYYYY, 0.022313199861069825
IIIIXXYY, 0.03405036017789553
IIIIYXYX, -0.03405036017789553
IZXXIZXZ, 0.011209470301310948
IIYYIZXZ, 0.011209470301310948
IZXXIIXI, -0.011209470301310948
IIYYIIXI, -0.011209470301310948
IZXZIZXZ, 0.012634616995778492
IIXIIZXZ, -0.012634616995778492
IZXZIIXI, -0.012634616995778492
IIXIIIXI, 0.012634616995778492
XXZIIZXZ, 0.0032410234388033717
YYIIIZXZ, 0.0032410234388033717
XXZIIIXI, -0.0032410234388033717
YYIIIIXI, -0.0032410234388033717
ZXXXZXXZ, 0.011209470301310948
IYXYZXXZ, 0.011209470301310948
ZXXXIYYI, 0.011209470301310948
IYXYIYYI, 0.011209470301310948
ZXXZZXXZ, 0.012634616995778492
IYYIZXXZ, 0.012634616995778492
